time siteid longitude latitude elevation aod_int_1640nm aod_int_1240nm aod_int_870nm aod_int_670nm aod_int_550nm aod_int_470nm aod_int_440nm
"2021-07-30 06:59:40" Gobabeb 15.041058 -23.561619 405.0 0.022103 0.028757174356680335 0.040799 0.05601417508207353 0.0753617345743747 0.09479338944707956 0.104255
"2021-07-30 07:01:37" Gobabeb 15.041058 -23.561619 405.0 0.022097 0.029022446252381685 0.041009 0.05638796125847931 0.07573714236253873 0.09525581478630157 0.104796
"2021-07-30 07:03:31" Gobabeb 15.041058 -23.561619 405.0 0.022216999999999997 0.029231085532916055 0.040866 0.056035383056196514 0.07531079121010155 0.09472883280352902 0.10421099999999998
"2021-07-30 07:06:47" Gobabeb 15.041058 -23.561619 405.0 0.022421 0.028980172656462456 0.041135000000000005 0.056281055811069625 0.0755862543356305 0.09489608044323883 0.10428699999999999
"2021-07-30 07:08:52" Gobabeb 15.041058 -23.561619 405.0 0.02226 0.02908088029795448 0.041026 0.05625440987939752 0.07573057652813404 0.09518052491235014 0.104626
"2021-07-30 07:11:47" Gobabeb 15.041058 -23.561619 405.0 0.02241 0.028857731615549324 0.041308 0.05646661867733471 0.0760259709825307 0.09571356936132677 0.10531300000000002
"2021-07-30 07:15:18" Gobabeb 15.041058 -23.561619 405.0 0.022577 0.029209992967567718 0.041518 0.05666074585569242 0.07634652506638176 0.09589950627464332 0.105354
"2021-07-30 07:24:47" Gobabeb 15.041058 -23.561619 405.0 0.023157 0.02981076295299663 0.042033 0.057399138099017595 0.07720892935328942 0.09681873537843921 0.106296
"2021-07-30 07:34:21" Gobabeb 15.041058 -23.561619 405.0 0.023979 0.03096014407929191 0.043166 0.058713393727066444 0.07867684313572236 0.09859428544374675 0.108279
"2021-07-30 07:36:17" Gobabeb 15.041058 -23.561619 405.0 0.024477000000000002 0.031147664056435563 0.043782 0.059390144541519974 0.07933344666491125 0.0992857269652669 0.109017
"2021-07-30 07:41:47" Gobabeb 15.041058 -23.561619 405.0 0.024856 0.031172279245099542 0.043958 0.05961870493174033 0.07985153846414036 0.09991037013227186 0.109626
"2021-07-30 07:43:44" Gobabeb 15.041058 -23.561619 405.0 0.025358000000000002 0.03199084727947646 0.044400999999999996 0.0600169152516554 0.0801502745572346 0.10053395060416269 0.110547
"2021-07-30 07:46:47" Gobabeb 15.041058 -23.561619 405.0 0.024903 0.03171308045345253 0.044154 0.05996603084374746 0.08003592846370028 0.1002264836446471 0.11011800000000001
"2021-07-30 07:51:47" Gobabeb 15.041058 -23.561619 405.0 0.025983999999999997 0.0316426642065546 0.045489 0.06096775629836463 0.08112317681147714 0.1013884931201581 0.111296
"2021-07-30 07:55:31" Gobabeb 15.041058 -23.561619 405.0 0.0259 0.032200174326317804 0.045366000000000004 0.060932965477191285 0.08100223612562091 0.10107236036094355 0.11086900000000001
"2021-07-30 08:01:47" Gobabeb 15.041058 -23.561619 405.0 0.025635 0.03167949882032032 0.044769 0.06019941395940373 0.08041733615336258 0.10053905752126664 0.11031700000000001
"2021-07-30 08:06:47" Gobabeb 15.041058 -23.561619 405.0 0.025868000000000002 0.03214253357239986 0.04519 0.06062153980907291 0.0809692384113809 0.10112846151027036 0.110892
"2021-07-30 08:16:25" Gobabeb 15.041058 -23.561619 405.0 0.026753 0.03393982264756459 0.046219 0.06202663110549953 0.08273798800989661 0.10316784890913992 0.11303699999999998
"2021-07-30 08:26:09" Gobabeb 15.041058 -23.561619 405.0 0.02563 0.03283143453591034 0.044805000000000005 0.06047274391990563 0.08100381499640799 0.10139104498079916 0.111303
"2021-07-30 08:31:48" Gobabeb 15.041058 -23.561619 405.0 0.025679 0.031620781841108135 0.044993 0.060362461065394876 0.08073356600360493 0.10099358372832078 0.11085199999999999
"2021-07-30 08:36:48" Gobabeb 15.041058 -23.561619 405.0 0.025945999999999997 0.03187832658046787 0.045992 0.061516309332518684 0.08229041117811399 0.10292048427445252 0.112935
"2021-07-30 08:41:48" Gobabeb 15.041058 -23.561619 405.0 0.025168 0.03125307029571948 0.044634 0.06000596662965835 0.08082613400681872 0.10126506533532877 0.111098
"2021-07-30 08:46:48" Gobabeb 15.041058 -23.561619 405.0 0.025372 0.03116458265774497 0.044729000000000005 0.06001250861940383 0.08084930125294748 0.10142355615529366 0.111365
"2021-07-30 08:51:48" Gobabeb 15.041058 -23.561619 405.0 0.025058 0.030978939011633594 0.044488 0.059953346884619056 0.08079859943442651 0.10138698495888708 0.11134200000000001
"2021-07-30 08:56:48" Gobabeb 15.041058 -23.561619 405.0 0.025461 0.03148037984289664 0.045058 0.06049614934002968 0.08145765590788322 0.10215283937212706 0.11215499999999999
"2021-07-30 05:17:45" Medenine-IRA 10.642547 33.499633 33.5 0.19538962003767762 0.21502241796437868 0.243668 0.26749973811400035 0.28816365618537393 0.3062580157980443 0.314283
"2021-07-30 05:21:30" Medenine-IRA 10.642547 33.499633 33.5 0.1826784393596735 0.20517307687024292 0.23506300000000002 0.258146214827487 0.2791454792099094 0.2980616592733967 0.306578
