time siteid day_of_year day_of_year(fraction) aod_1640nm aod_1020nm aod_870nm aod_865nm aod_779nm aod_675nm aod_667nm aod_620nm aod_560nm aod_551nm aod_532nm aod_510nm aod_500nm aod_490nm aod_443nm aod_440nm aod_412nm aod_400nm aod_380nm aod_340nm precipitable_water(cm) triplet_variability_1640 triplet_variability_1020 triplet_variability_870 triplet_variability_865 triplet_variability_779 triplet_variability_675 triplet_variability_667 triplet_variability_620 triplet_variability_560 triplet_variability_551 triplet_variability_532 triplet_variability_510 triplet_variability_500 triplet_variability_490 triplet_variability_443 triplet_variability_440 triplet_variability_412 triplet_variability_400 triplet_variability_380 triplet_variability_340 triplet_variability_precipitable_water(cm) 440-870_angstrom_exponent 380-500_angstrom_exponent 440-675_angstrom_exponent 500-870_angstrom_exponent 340-440_angstrom_exponent 440-675_angstrom_exponent[polar] data_quality_level aeronet_instrument_number aeronet_site_name latitude longitude elevation solar_zenith_angle(degrees) optical_air_mass sensor_temperature(degrees_c) ozone(dobson) no2(dobson) last_date_processed number_of_wavelengths exact_wavelengths_of_aod(um)_1640nm exact_wavelengths_of_aod(um)_1020nm exact_wavelengths_of_aod(um)_870nm exact_wavelengths_of_aod(um)_865nm exact_wavelengths_of_aod(um)_779nm exact_wavelengths_of_aod(um)_675nm exact_wavelengths_of_aod(um)_667nm exact_wavelengths_of_aod(um)_620nm exact_wavelengths_of_aod(um)_560nm exact_wavelengths_of_aod(um)_551nm exact_wavelengths_of_aod(um)_532nm exact_wavelengths_of_aod(um)_510nm exact_wavelengths_of_aod(um)_500nm exact_wavelengths_of_aod(um)_490nm exact_wavelengths_of_aod(um)_443nm exact_wavelengths_of_aod(um)_440nm exact_wavelengths_of_aod(um)_412nm exact_wavelengths_of_aod(um)_400nm exact_wavelengths_of_aod(um)_380nm exact_wavelengths_of_aod(um)_340nm exact_wavelengths_of_pw(um)_935nm aod_int_440nm aod_int_470nm aod_int_550nm aod_int_670nm aod_int_870nm aod_int_1240nm aod_int_1640nm
"2021-07-30 03:10:08" DRAGON_Ina 211 211.13203700000003 0.029695 0.07090700000000001 0.091666 NaN NaN 0.136889 NaN NaN NaN NaN NaN NaN 0.213829 NaN NaN 0.243594 NaN NaN 0.292607 0.31335999999999997 3.33941 0.000546 0.0036969999999999998 0.003199 NaN NaN 0.000174 NaN NaN NaN NaN NaN NaN 0.002048 NaN NaN 0.001287 NaN NaN 0.002076 0.00405 0.003927 1.453554 1.142836 1.3750950000000002 1.527867 0.9786290000000001 NaN lev15 1207 DRAGON_Ina 35.847633 137.96125 683.0 17.707917000000002 1.049294 33.8 300.981144 0.204678 30:07:2021 9 1.6399 1.0199 0.8704 NaN NaN 0.675 NaN NaN NaN NaN NaN NaN 0.5002 NaN NaN 0.4405 NaN NaN 0.3799 0.3393 0.9366 0.243594 0.22762154142650418 0.18925120298169681 0.13849859581012236 0.091666 0.0501915867367149 0.029695
"2021-07-30 03:25:08" DRAGON_Ina 211 211.14245400000001 0.025194 0.063792 0.082039 NaN NaN 0.12405799999999999 NaN NaN NaN NaN NaN NaN 0.19567 NaN NaN 0.22181399999999998 NaN NaN 0.271419 0.291881 3.272936 0.0012029999999999999 0.0008300000000000001 0.001256 NaN NaN 0.001864 NaN NaN NaN NaN NaN NaN 0.0033280000000000002 NaN NaN 0.0034869999999999996 NaN NaN 0.004212 0.005214 0.013066 1.481662 1.1942409999999999 1.390044 1.5677379999999999 1.067353 NaN lev15 1207 DRAGON_Ina 35.847633 137.96125 683.0 18.636492 1.0548799999999998 34.9 300.975909 0.204673 30:07:2021 9 1.6399 1.0199 0.8704 NaN NaN 0.675 NaN NaN NaN NaN NaN NaN 0.5002 NaN NaN 0.4405 NaN NaN 0.3799 0.3393 0.9366 0.22181399999999998 0.20752892602589107 0.1731707891545196 0.12555657797011144 0.082039 0.04503778270866321 0.025194
"2021-07-30 03:35:08" DRAGON_Ina 211 211.149398 0.02373 0.060619000000000006 0.078462 NaN NaN 0.118611 NaN NaN NaN NaN NaN NaN 0.186496 NaN NaN 0.210654 NaN NaN 0.258742 0.277599 3.212648 0.000322 0.0007559999999999999 0.000935 NaN NaN 0.001994 NaN NaN NaN NaN NaN NaN 0.003387 NaN NaN 0.003168 NaN NaN 0.003319 0.003965 0.018268 1.471825 1.1956120000000001 1.375245 1.561398 1.0739459999999998 NaN lev15 1207 DRAGON_Ina 35.847633 137.96125 683.0 19.544564 1.060671 35.3 300.972419 0.20467 30:07:2021 9 1.6399 1.0199 0.8704 NaN NaN 0.675 NaN NaN NaN NaN NaN NaN 0.5002 NaN NaN 0.4405 NaN NaN 0.3799 0.3393 0.9366 0.210654 0.197371631014575 0.16533398526850174 0.12003698515252625 0.07846199999999999 0.0424764371490792 0.02373
"2021-07-30 03:40:08" DRAGON_Ina 211 211.15287 0.026041 0.065415 0.085512 NaN NaN 0.129409 NaN NaN NaN NaN NaN NaN 0.204837 NaN NaN 0.23287 NaN NaN 0.28382199999999996 0.306498 3.309068 0.00015 0.0012369999999999998 0.001083 NaN NaN 0.0015480000000000001 NaN NaN NaN NaN NaN NaN 0.001501 NaN NaN 0.001898 NaN NaN 0.0024879999999999998 0.00312 0.013209 1.4920280000000001 1.189619 1.4044809999999999 1.575669 1.066824 NaN lev15 1207 DRAGON_Ina 35.847633 137.96125 683.0 20.074170000000002 1.064201 35.3 300.97067400000003 0.20466800000000002 30:07:2021 9 1.6399 1.0199 0.8704 NaN NaN 0.675 NaN NaN NaN NaN NaN NaN 0.5002 NaN NaN 0.4405 NaN NaN 0.3799 0.3393 0.9366 0.23287 0.2176403480179965 0.18100221038729314 0.13098149323900454 0.085512 0.04548060515432529 0.026041
"2021-07-30 03:45:08" DRAGON_Ina 211 211.15634300000002 0.026467 0.065898 0.085273 NaN NaN 0.129907 NaN NaN NaN NaN NaN NaN 0.20583600000000002 NaN NaN 0.234411 NaN NaN 0.28685 0.30919800000000003 3.3274480000000004 8.3e-05 0.000781 0.0006309999999999999 NaN NaN 0.000308 NaN NaN NaN NaN NaN NaN 0.000891 NaN NaN 0.001573 NaN NaN 0.0009599999999999999 0.001026 0.003986 1.504513 1.210685 1.41039 1.5891899999999999 1.076109 NaN lev15 1207 DRAGON_Ina 35.847633 137.96125 683.0 20.649044 1.068163 35.6 300.968929 0.20466600000000001 30:07:2021 9 1.6399 1.0199 0.8704 NaN NaN 0.675 NaN NaN NaN NaN NaN NaN 0.5002 NaN NaN 0.4405 NaN NaN 0.3799 0.3393 0.9366 0.234411 0.21884655355989763 0.18177590772240007 0.13149631184900346 0.085273 0.04634146641399425 0.026467000000000004
"2021-07-30 03:50:08" DRAGON_Ina 211 211.15981499999998 0.025122 0.063571 0.082575 NaN NaN 0.124524 NaN NaN NaN NaN NaN NaN 0.196873 NaN NaN 0.22339299999999998 NaN NaN 0.274746 0.295553 3.284755 0.00010700000000000001 0.0019690000000000003 0.0015660000000000001 NaN NaN 0.0013460000000000002 NaN NaN NaN NaN NaN NaN 0.00206 NaN NaN 0.002986 NaN NaN 0.001796 0.001431 0.012570999999999999 1.483208 1.216581 1.397881 1.567295 1.088755 NaN lev15 1207 DRAGON_Ina 35.847633 137.96125 683.0 21.265459 1.072565 36.0 300.967184 0.204665 30:07:2021 9 1.6399 1.0199 0.8704 NaN NaN 0.675 NaN NaN NaN NaN NaN NaN 0.5002 NaN NaN 0.4405 NaN NaN 0.3799 0.3393 0.9366 0.22339299999999998 0.20884687976234864 0.1740940409407518 0.12603031005968354 0.082575 0.04444111900509149 0.025122
"2021-07-30 03:55:08" DRAGON_Ina 211 211.16328700000003 0.027204000000000002 0.06808600000000001 0.088099 NaN NaN 0.13413699999999998 NaN NaN NaN NaN NaN NaN 0.213429 NaN NaN 0.24376 NaN NaN 0.298009 0.320763 3.3800339999999998 0.0008470000000000001 0.001696 0.002339 NaN NaN 0.003703 NaN NaN NaN NaN NaN NaN 0.004122 NaN NaN 0.0038619999999999995 NaN NaN 0.007741 0.006261999999999999 0.029137 1.514241 1.217367 1.426485 1.595944 1.0671030000000001 NaN lev15 1207 DRAGON_Ina 35.847633 137.96125 683.0 21.919849 1.077415 36.4 300.965439 0.204663 30:07:2021 9 1.6399 1.0199 0.8704 NaN NaN 0.675 NaN NaN NaN NaN NaN NaN 0.5002 NaN NaN 0.4405 NaN NaN 0.3799 0.3393 0.9366 0.24376 0.22728706941468932 0.1881585874878647 0.13578757244942852 0.088099 0.047850412680294246 0.027204000000000006
"2021-07-30 04:05:07" DRAGON_Ina 211 211.17022000000003 0.026907999999999998 0.069262 0.088424 NaN NaN 0.13506300000000002 NaN NaN NaN NaN NaN NaN 0.21589299999999997 NaN NaN 0.24588400000000002 NaN NaN 0.303232 0.32655300000000004 3.356004 0.000592 0.001426 0.0032259999999999997 NaN NaN 0.004526 NaN NaN NaN NaN NaN NaN 0.006984999999999999 NaN NaN 0.008048999999999999 NaN NaN 0.00899 0.011155 0.017948 1.523424 1.2398120000000001 1.43269 1.610049 1.1035780000000002 NaN lev15 1207 DRAGON_Ina 35.847633 137.96125 683.0 23.326885 1.0884770000000001 37.3 300.961955 0.20465999999999998 30:07:2021 9 1.6399 1.0199 0.8704 NaN NaN 0.675 NaN NaN NaN NaN NaN NaN 0.5002 NaN NaN 0.4405 NaN NaN 0.3799 0.3393 0.9366 0.24588400000000002 0.2294535017871062 0.19034558411295746 0.13674209485549543 0.088424 0.049148829154835386 0.026908
"2021-07-30 04:15:07" DRAGON_Ina 211 211.177164 0.027479000000000003 0.07013 0.09085900000000001 NaN NaN 0.13855399999999998 NaN NaN NaN NaN NaN NaN 0.22091599999999997 NaN NaN 0.25182899999999997 NaN NaN 0.30958800000000003 0.333469 3.3518879999999998 0.001274 0.001971 0.0019089999999999999 NaN NaN 0.002811 NaN NaN NaN NaN NaN NaN 0.0055520000000000005 NaN NaN 0.004207 NaN NaN 0.005528 0.004096 0.010829 1.517832 1.231252 1.4280469999999998 1.602516 1.0918430000000001 NaN lev15 1207 DRAGON_Ina 35.847633 137.96125 683.0 24.850758 1.101472 37.2 300.958465 0.204656 30:07:2021 9 1.6399 1.0199 0.8704 NaN NaN 0.675 NaN NaN NaN NaN NaN NaN 0.5002 NaN NaN 0.4405 NaN NaN 0.3799 0.3393 0.9366 0.25182899999999997 0.23494414457293097 0.19480587156069074 0.14026716807785677 0.09085900000000001 0.04910001572159285 0.027479000000000003
"2021-07-30 04:50:07" DRAGON_Ina 211 211.20147000000003 0.027844999999999998 0.067661 0.087918 NaN NaN 0.13431600000000002 NaN NaN NaN NaN NaN NaN 0.214554 NaN NaN 0.246704 NaN NaN 0.30118 0.32532 3.3672480000000005 0.001556 0.0034170000000000003 0.003927 NaN NaN 0.005099 NaN NaN NaN NaN NaN NaN 0.007287 NaN NaN 0.009001 NaN NaN 0.010152 0.010543 0.051018 1.532995 1.235951 1.449351 1.6091280000000001 1.0742639999999999 NaN lev15 1207 DRAGON_Ina 35.847633 137.96125 683.0 30.822987 1.163741 34.4 300.94625099999996 0.204644 30:07:2021 9 1.6399 1.0199 0.8704 NaN NaN 0.675 NaN NaN NaN NaN NaN NaN 0.5002 NaN NaN 0.4405 NaN NaN 0.3799 0.3393 0.9366 0.246704 0.22932929462047208 0.18861895545398727 0.13598197157613087 0.087918 0.04753835194485455 0.027844999999999995
"2021-07-30 04:55:07" DRAGON_Ina 211 211.204942 0.026574 0.06523999999999999 0.085529 NaN NaN 0.130855 NaN NaN NaN NaN NaN NaN 0.210249 NaN NaN 0.241146 NaN NaN 0.295606 0.320262 3.3500739999999998 0.000573 0.0008470000000000001 0.001686 NaN NaN 0.00156 NaN NaN NaN NaN NaN NaN 0.0031609999999999997 NaN NaN 0.003182 NaN NaN 0.005898 0.006487000000000001 0.026602999999999998 1.542332 1.24233 1.4592180000000001 1.62246 1.10156 NaN lev15 1207 DRAGON_Ina 35.847633 137.96125 683.0 31.734515999999996 1.175019 35.2 300.944506 0.20464300000000002 30:07:2021 9 1.6399 1.0199 0.8704 NaN NaN 0.675 NaN NaN NaN NaN NaN NaN 0.5002 NaN NaN 0.4405 NaN NaN 0.3799 0.3393 0.9366 0.241146 0.2243824273149236 0.18478375449459092 0.13249553342090187 0.085529 0.04536440086131192 0.026574
"2021-07-30 05:35:07" DRAGON_Ina 211 211.23272000000003 0.030839 0.075541 0.099186 NaN NaN 0.15399300000000002 NaN NaN NaN NaN NaN NaN 0.24983200000000003 NaN NaN 0.289244 NaN NaN 0.35131 0.381616 3.459773 0.000425 0.000811 0.00034500000000000004 NaN NaN 0.000425 NaN NaN NaN NaN NaN NaN 0.0007769999999999999 NaN NaN 0.000492 NaN NaN 0.0010949999999999998 0.0024579999999999997 0.006939 1.588999 1.241131 1.501649 1.6660990000000002 1.074435 NaN lev15 1207 DRAGON_Ina 35.847633 137.96125 683.0 39.340953999999996 1.291873 34.6 300.930546 0.204629 30:07:2021 9 1.6399 1.0199 0.8704 NaN NaN 0.675 NaN NaN NaN NaN NaN NaN 0.5002 NaN NaN 0.4405 NaN NaN 0.3799 0.3393 0.9366 0.289244 0.2681348493331309 0.21858114120552197 0.1559726524085412 0.099186 0.05246048232842642 0.030839
"2021-07-30 05:40:07" DRAGON_Ina 211 211.236192 0.028551 0.07078200000000001 0.093876 NaN NaN 0.145948 NaN NaN NaN NaN NaN NaN 0.23775300000000002 NaN NaN 0.274801 NaN NaN 0.33577399999999996 0.364471 3.4228 0.00048600000000000005 0.0008880000000000001 0.000839 NaN NaN 0.001147 NaN NaN NaN NaN NaN NaN 0.001376 NaN NaN 0.000863 NaN NaN 0.002841 0.002235 0.023819999999999997 1.5961319999999999 1.257535 1.5087840000000001 1.6760669999999998 1.095576 NaN lev15 1207 DRAGON_Ina 35.847633 137.96125 683.0 40.320273 1.3103719999999999 34.7 300.92880099999996 0.204628 30:07:2021 9 1.6399 1.0199 0.8704 NaN NaN 0.675 NaN NaN NaN NaN NaN NaN 0.5002 NaN NaN 0.4405 NaN NaN 0.3799 0.3393 0.9366 0.274801 0.2548570044716417 0.2079703367557236 0.1478385579992358 0.093876 0.048567916216705316 0.028551
"2021-07-30 05:55:07" DRAGON_Ina 211 211.24660899999998 0.033206 0.078814 0.102538 NaN NaN 0.159005 NaN NaN NaN NaN NaN NaN 0.257317 NaN NaN 0.297766 NaN NaN 0.361173 0.39257800000000004 3.465289 0.003592 0.003989 0.002215 NaN NaN 0.0038280000000000002 NaN NaN NaN NaN NaN NaN 0.006149 NaN NaN 0.006658 NaN NaN 0.010001999999999999 0.010483 0.011413 1.582486 1.2344110000000001 1.494398 1.6593360000000001 1.071356 NaN lev15 1207 DRAGON_Ina 35.847633 137.96125 683.0 43.283429999999996 1.372233 34.6 300.923566 0.204623 30:07:2021 9 1.6399 1.0199 0.8704 NaN NaN 0.675 NaN NaN NaN NaN NaN NaN 0.5002 NaN NaN 0.4405 NaN NaN 0.3799 0.3393 0.9366 0.297766 0.27611497169998367 0.2252657168111802 0.1610394254577873 0.102538 0.055482420484544215 0.033206
"2021-07-30 06:13:59" DRAGON_Ina 211 211.25971099999998 0.031788 0.080009 0.104217 NaN NaN 0.163928 NaN NaN NaN NaN NaN NaN 0.26731900000000003 NaN NaN 0.309948 NaN NaN 0.375719 0.407929 3.4946940000000004 0.000388 0.001121 0.000758 NaN NaN 0.0012640000000000001 NaN NaN NaN NaN NaN NaN 0.000429 NaN NaN 0.000566 NaN NaN 0.001242 0.0010710000000000001 0.020444 1.616871 1.2390709999999998 1.517442 1.698436 1.064824 NaN lev15 1207 DRAGON_Ina 35.847633 137.96125 683.0 47.051442 1.465827 36.5 300.91698199999996 0.20461600000000002 30:07:2021 9 1.6399 1.0199 0.8704 NaN NaN 0.675 NaN NaN NaN NaN NaN NaN 0.5002 NaN NaN 0.4405 NaN NaN 0.3799 0.3393 0.9366 0.309948 0.28717820642910774 0.23360430149416586 0.16607237265910335 0.104217 0.055814622483357584 0.031788
"2021-07-30 03:15:38" DRAGON_Iida 211 211.13585600000002 0.025764999999999996 0.058005999999999995 0.074646 NaN NaN 0.1195 NaN NaN NaN NaN NaN NaN 0.2104 NaN NaN 0.245175 NaN NaN 0.317486 0.360213 3.878317 0.001355 0.002591 0.002718 NaN NaN 0.004028 NaN NaN NaN NaN NaN NaN 0.006196 NaN NaN 0.008056 NaN NaN 0.007825 0.007697 0.023638 1.7773240000000001 1.5122799999999998 1.716611 1.8668810000000002 1.504928 NaN lev15 1208 DRAGON_Iida 35.516539 137.842199 490.0 17.638478 1.0488899999999999 38.1 300.998727 0.206141 30:07:2021 9 1.6392 1.0198 0.8699 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.4993 NaN NaN 0.4401 NaN NaN 0.3799 0.34 0.9369 0.245175 0.22579178339531775 0.18107977157475819 0.12127258209059619 0.074646 0.04158340817038158 0.025764999999999996
"2021-07-30 03:20:37" DRAGON_Iida 211 211.139317 0.028170999999999998 0.064358 0.08330599999999999 NaN NaN 0.132244 NaN NaN NaN NaN NaN NaN 0.228566 NaN NaN 0.266718 NaN NaN 0.339316 0.383549 3.884612 0.001267 0.0034869999999999996 0.003539 NaN NaN 0.0048649999999999995 NaN NaN NaN NaN NaN NaN 0.007262 NaN NaN 0.007474 NaN NaN 0.008284999999999999 0.009276000000000001 0.019429 1.7354 1.4509299999999998 1.672675 1.817939 1.419832 NaN lev15 1208 DRAGON_Iida 35.516539 137.842199 490.0 17.954813 1.0507469999999999 37.9 300.99703 0.20614000000000002 30:07:2021 9 1.6392 1.0198 0.8699 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.4993 NaN NaN 0.4401 NaN NaN 0.3799 0.34 0.9369 0.266718 0.24572733144484232 0.1972417955337541 0.1341422937777989 0.08330599999999999 0.04577846126157337 0.028171
"2021-07-30 03:25:37" DRAGON_Iida 211 211.14278900000002 0.025047 0.056988 0.071724 NaN NaN 0.11506400000000001 NaN NaN NaN NaN NaN NaN 0.203427 NaN NaN 0.236337 NaN NaN 0.307935 0.349142 3.850311 0.001004 0.001772 0.0037049999999999995 NaN NaN 0.005834000000000001 NaN NaN NaN NaN NaN NaN 0.008454000000000001 NaN NaN 0.011963 NaN NaN 0.016503999999999998 0.017776 0.042125 1.783996 1.524672 1.7212470000000002 1.878165 1.527315 NaN lev15 1208 DRAGON_Iida 35.516539 137.842199 490.0 18.333370000000002 1.05302 38.0 300.995327 0.20613800000000002 30:07:2021 9 1.6392 1.0198 0.8699 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.4993 NaN NaN 0.4401 NaN NaN 0.3799 0.34 0.9369 0.236337 0.21787624828069252 0.17513131750056793 0.11678403374434462 0.071724 0.04166539779274113 0.025047
"2021-07-30 03:30:37" DRAGON_Iida 211 211.146262 0.041484 0.076271 0.09626799999999999 NaN NaN 0.145283 NaN NaN NaN NaN NaN NaN 0.240495 NaN NaN 0.277846 NaN NaN 0.34819 0.390889 3.9056269999999995 0.002833 0.005535 0.00644 NaN NaN 0.008392 NaN NaN NaN NaN NaN NaN 0.008462 NaN NaN 0.007673999999999999 NaN NaN 0.009915 0.013977000000000002 0.037143999999999996 1.582201 1.358937 1.544913 1.649874 1.3339809999999999 NaN lev15 1208 DRAGON_Iida 35.516539 137.842199 490.0 18.769454999999997 1.055707 37.9 300.993624 0.206137 30:07:2021 9 1.6392 1.0198 0.8699 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.4993 NaN NaN 0.4401 NaN NaN 0.3799 0.34 0.9369 0.277846 0.2573468209246723 0.20964801996885257 0.14716945056201228 0.09626799999999999 0.057445274893742425 0.041484
"2021-07-30 03:45:37" DRAGON_Iida 211 211.15667799999997 0.024627 0.053622 0.0695 NaN NaN 0.110704 NaN NaN NaN NaN NaN NaN 0.195923 NaN NaN 0.22877600000000003 NaN NaN 0.296786 0.337993 3.83879 0.000877 0.00205 0.000837 NaN NaN 0.0015199999999999999 NaN NaN NaN NaN NaN NaN 0.0013800000000000002 NaN NaN 0.0012380000000000002 NaN NaN 0.0018859999999999999 0.000239 0.00155 1.78195 1.5263719999999998 1.733557 1.8676599999999999 1.52597 NaN lev15 1208 DRAGON_Iida 35.516539 137.842199 490.0 20.383125 1.066314 37.0 300.988516 0.20613299999999998 30:07:2021 9 1.6392 1.0198 0.8699 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.4993 NaN NaN 0.4401 NaN NaN 0.3799 0.34 0.9369 0.22877600000000003 0.2104682590963943 0.16833666420787408 0.11235276972253935 0.0695 0.0383582663080297 0.024627
"2021-07-30 03:50:36" DRAGON_Iida 211 211.16013900000002 0.025472 0.05814 0.074917 NaN NaN 0.120316 NaN NaN NaN NaN NaN NaN 0.21240799999999999 NaN NaN 0.247385 NaN NaN 0.319459 0.361656 3.8934260000000003 0.000176 0.000666 0.000558 NaN NaN 0.001065 NaN NaN NaN NaN NaN NaN 0.001552 NaN NaN 0.002245 NaN NaN 0.001196 0.002644 0.002199 1.7856599999999998 1.5000120000000001 1.722391 1.877415 1.485665 NaN lev15 1208 DRAGON_Iida 35.516539 137.842199 490.0 21.007471 1.070704 37.4 300.98681899999997 0.206132 30:07:2021 9 1.6392 1.0198 0.8699 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.4993 NaN NaN 0.4401 NaN NaN 0.3799 0.34 0.9369 0.247385 0.2279323377153347 0.18276323155866647 0.12211142488718763 0.074917 0.04154505792565285 0.025472
"2021-07-30 04:10:36" DRAGON_Iida 211 211.174028 0.023406 0.051862 0.06636399999999999 NaN NaN 0.10459 NaN NaN NaN NaN NaN NaN 0.187274 NaN NaN 0.21801399999999999 NaN NaN 0.284323 0.323351 3.8161089999999995 0.001007 0.0009609999999999999 0.000907 NaN NaN 0.002598 NaN NaN NaN NaN NaN NaN 0.0059689999999999995 NaN NaN 0.005365999999999999 NaN NaN 0.008056 0.009473 0.017733000000000002 1.784893 1.535361 1.757125 1.870641 1.542188 NaN lev15 1208 DRAGON_Iida 35.516539 137.842199 490.0 23.860070999999998 1.0929010000000001 37.7 300.980008 0.20612600000000003 30:07:2021 9 1.6392 1.0198 0.8699 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.4993 NaN NaN 0.4401 NaN NaN 0.3799 0.34 0.9369 0.21801399999999999 0.20080080854009688 0.16070752934630803 0.10616438893846254 0.06636399999999999 0.037467286787987164 0.023406
"2021-07-30 04:15:36" DRAGON_Iida 211 211.1775 0.023025 0.050983 0.064347 NaN NaN 0.102011 NaN NaN NaN NaN NaN NaN 0.182255 NaN NaN 0.21235199999999999 NaN NaN 0.278801 0.316382 3.772045 0.000618 0.0005769999999999999 0.0012900000000000001 NaN NaN 0.0020350000000000004 NaN NaN NaN NaN NaN NaN 0.003348 NaN NaN 0.004257 NaN NaN 0.006481000000000001 0.006822 0.016849 1.789798 1.563484 1.7532 1.8768779999999998 1.561194 NaN lev15 1208 DRAGON_Iida 35.516539 137.842199 490.0 24.644606 1.09965 38.3 300.978305 0.206125 30:07:2021 9 1.6392 1.0198 0.8699 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.4993 NaN NaN 0.4401 NaN NaN 0.3799 0.34 0.9369 0.21235199999999999 0.19541223934486635 0.15643315355981757 0.1035472140059326 0.064347 0.03731900393945991 0.023025
"2021-07-30 04:20:36" DRAGON_Iida 211 211.18097200000003 0.025125 0.056612 0.073062 NaN NaN 0.116914 NaN NaN NaN NaN NaN NaN 0.207143 NaN NaN 0.241331 NaN NaN 0.31252800000000003 0.353375 3.8638769999999996 0.000713 0.000933 0.001108 NaN NaN 0.002355 NaN NaN NaN NaN NaN NaN 0.003244 NaN NaN 0.004287 NaN NaN 0.006987 0.007974 0.017672999999999998 1.7874830000000002 1.5117969999999998 1.73203 1.8777270000000001 1.492601 NaN lev15 1208 DRAGON_Iida 35.516539 137.842199 490.0 25.452408 1.106905 38.6 300.97660299999995 0.206123 30:07:2021 9 1.6392 1.0198 0.8699 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.4993 NaN NaN 0.4401 NaN NaN 0.3799 0.34 0.9369 0.241331 0.2222838933975208 0.1780900427893571 0.11866369442812741 0.073062 0.04046563310267726 0.025125
"2021-07-30 04:25:36" DRAGON_Iida 211 211.18444399999998 0.024021 0.053762 0.06916699999999999 NaN NaN 0.11018499999999999 NaN NaN NaN NaN NaN NaN 0.195578 NaN NaN 0.22766799999999998 NaN NaN 0.299489 0.339452 3.839357 0.000759 0.00053 0.001367 NaN NaN 0.001656 NaN NaN NaN NaN NaN NaN 0.00389 NaN NaN 0.0034020000000000005 NaN NaN 0.011224 0.016229 0.022144999999999998 1.7838189999999998 1.567509 1.735037 1.8732650000000002 1.564608 NaN lev15 1208 DRAGON_Iida 35.516539 137.842199 490.0 26.281253000000003 1.114681 38.7 300.9749 0.20612199999999997 30:07:2021 9 1.6392 1.0198 0.8699 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.4993 NaN NaN 0.4401 NaN NaN 0.3799 0.34 0.9369 0.22766799999999998 0.20955608675547327 0.1681255399599871 0.11183387609072805 0.06916699999999999 0.03858289700711064 0.024021000000000004
"2021-07-30 04:30:36" DRAGON_Iida 211 211.187917 0.027586000000000003 0.060907 0.078373 NaN NaN 0.12461900000000001 NaN NaN NaN NaN NaN NaN 0.2174 NaN NaN 0.254916 NaN NaN 0.325497 0.366796 3.8772660000000005 0.000576 0.0018210000000000001 0.001628 NaN NaN 0.003396 NaN NaN NaN NaN NaN NaN 0.0060609999999999995 NaN NaN 0.008234 NaN NaN 0.0066170000000000005 0.006547 0.0148 1.759102 1.481871 1.7053209999999999 1.83801 1.423346 NaN lev15 1208 DRAGON_Iida 35.516539 137.842199 490.0 27.129126 1.1229930000000001 38.9 300.973197 0.206121 30:07:2021 9 1.6392 1.0198 0.8699 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.4993 NaN NaN 0.4401 NaN NaN 0.3799 0.34 0.9369 0.254916 0.2342831289671834 0.18700131490042682 0.12643327263205675 0.078373 0.043788842196382155 0.027586
"2021-07-30 04:35:36" DRAGON_Iida 211 211.19138900000002 0.025478999999999998 0.05729 0.07258200000000001 NaN NaN 0.11573 NaN NaN NaN NaN NaN NaN 0.20536100000000002 NaN NaN 0.240159 NaN NaN 0.310354 0.35089899999999996 3.8987580000000004 0.001077 0.001541 0.001023 NaN NaN 0.002236 NaN NaN NaN NaN NaN NaN 0.003556 NaN NaN 0.004326 NaN NaN 0.003686 0.0029809999999999997 0.020506 1.789568 1.517309 1.7431240000000001 1.874322 1.483909 NaN lev15 1208 DRAGON_Iida 35.516539 137.842199 490.0 27.994211 1.13186 39.0 300.971494 0.206119 30:07:2021 9 1.6392 1.0198 0.8699 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.4993 NaN NaN 0.4401 NaN NaN 0.3799 0.34 0.9369 0.240159 0.22084741196913463 0.17627866559177108 0.11746103325010115 0.07258200000000001 0.041696208223515475 0.025478999999999995
